50.210374 26.269963 -95.6
50.210373 26.269971 -98.5
50.210362 26.269979 -96.5
50.210371 26.269980 -97.4
50.210361 26.269987 -96.1
50.210359 26.269996 -94.7
50.210369 26.269997 -95.3
50.210358 26.270004 -95.3
50.210356 26.270013 -94.9
50.210345 26.270020 -95.2
50.210355 26.270021 -93.8
50.210334 26.270027 -91.0
50.210344 26.270029 -96.7
50.210333 26.270036 -92.0
50.210332 26.270044 -92.6
50.210330 26.270053 -93.2
50.210329 26.270061 -96.0
50.210327 26.270070 -97.2
50.210316 26.270077 -94.4
50.210326 26.270079 -96.3
50.210315 26.270086 -92.2
50.210314 26.270094 -90.3
50.210312 26.270103 -88.8
50.210301 26.270110 -87.3
50.210300 26.270119 -87.1
50.210298 26.270127 -88.3
50.210297 26.270136 -90.7
50.210296 26.270144 -89.2
50.210285 26.270152 -90.3
50.210283 26.270160 -91.8
50.210282 26.270169 -86.4
50.210280 26.270177 -90.1
50.210279 26.270186 -88.9
50.210268 26.270193 -90.0
50.210277 26.270194 -90.2
50.210267 26.270202 -90.1
50.208735 26.270203 -69.4
50.208744 26.270205 -73.0
50.208754 26.270206 -75.4
50.208705 26.270208 -63.5
50.210265 26.270210 -88.2
50.208791 26.270211 -75.0
50.208733 26.270212 -69.8
50.208743 26.270213 -72.3
50.208762 26.270216 -77.6
50.208771 26.270217 -79.4
50.210254 26.270217 -86.2
50.208781 26.270218 -77.7
50.210264 26.270219 -90.9
50.208790 26.270220 -78.3
50.208751 26.270223 -75.0
50.208760 26.270224 -77.4
50.208770 26.270225 -74.2
50.210253 26.270226 -80.9
50.208798 26.270229 -71.5
50.208768 26.270234 -79.5
50.210251 26.270234 -84.0
50.208787 26.270237 -78.7
50.208806 26.270239 -69.0
50.210250 26.270243 -85.7
50.208835 26.270243 -69.8
50.210249 26.270252 -86.0
50.208843 26.270253 -70.0
50.208871 26.270257 -71.8
50.208890 26.270259 -72.0
50.210247 26.270260 -82.4
50.210236 26.270267 -84.8
50.210235 26.270276 -82.0
50.208935 26.270283 -76.2
50.210233 26.270284 -79.7
50.210232 26.270293 -80.6
50.208981 26.270298 -73.0
50.208990 26.270299 -74.5
50.208999 26.270300 -75.4
50.210230 26.270302 -81.9
50.209009 26.270302 -76.1
50.208998 26.270309 -69.8
50.210229 26.270310 -80.1
50.209017 26.270312 -73.1
50.209027 26.270313 -76.6
50.210228 26.270319 -81.7
50.209025 26.270321 -77.4
50.209035 26.270323 -74.6
50.209044 26.270324 -80.5
50.209054 26.270325 -76.1
50.210217 26.270326 -81.1
50.209063 26.270327 -81.1
50.209072 26.270328 -69.8
50.210215 26.270334 -82.1
50.209090 26.270339 -71.3
50.209109 26.270341 -69.8
50.210214 26.270343 -83.3
50.209117 26.270351 -67.3
50.210212 26.270352 -78.9
50.209145 26.270355 -71.6
50.210202 26.270359 -79.0
50.210211 26.270360 -79.0
50.209163 26.270366 -71.8
50.210210 26.270369 -80.4
50.209182 26.270369 -72.3
50.210199 26.270376 -77.6
50.210197 26.270384 -78.2
50.209226 26.270392 -71.8
50.210196 26.270393 -77.4
50.209245 26.270395 -72.3
50.210194 26.270402 -77.5
50.209263 26.270406 -72.3
50.209291 26.270410 -75.2
50.210193 26.270410 -76.4
50.210182 26.270417 -75.3
50.209299 26.270420 -75.3
50.209328 26.270424 -73.6
50.210171 26.270425 -75.4
50.210170 26.270433 -74.5
50.209336 26.270434 -75.0
50.209364 26.270437 -75.9
50.210168 26.270442 -76.8
50.209391 26.270450 -76.1
50.210167 26.270450 -77.7
50.209410 26.270452 -71.0
50.209429 26.270455 -69.5
50.210165 26.270459 -76.6
50.209437 26.270465 -69.9
50.210155 26.270466 -77.2
50.210164 26.270467 -76.6
50.209456 26.270467 -72.8
50.209485 26.270471 -75.9
50.209494 26.270472 -76.1
50.210153 26.270475 -74.2
50.210152 26.270483 -70.2
50.210150 26.270492 -72.9
50.210149 26.270500 -73.3
50.210147 26.270509 -72.8
50.210136 26.270516 -71.3
50.210135 26.270525 -73.2
50.210134 26.270533 -72.2
50.210132 26.270542 -72.5
50.208755 26.270547 -78.4
50.210121 26.270549 -71.9
50.210120 26.270557 -69.3
50.210129 26.270559 -71.9
50.208752 26.270564 -77.4
50.210118 26.270566 -67.9
50.210117 26.270575 -70.3
50.208740 26.270580 -77.5
50.210116 26.270583 -68.1
50.210114 26.270592 -68.2
50.208737 26.270597 -77.5
50.209832 26.270597 -62.3
50.209842 26.270598 -62.4
