50.210160 26.265677 -86.9
50.210147 26.265693 -86.7
50.210157 26.265694 -87.1
50.210146 26.265701 -88.5
50.210145 26.265710 -89.3
50.210142 26.265727 -89.4
50.210131 26.265734 -89.8
50.210129 26.265743 -89.8
50.210128 26.265751 -89.9
50.210117 26.265759 -89.6
50.210114 26.265776 -88.6
50.210113 26.265784 -89.4
50.210102 26.265792 -88.9
50.210099 26.265809 -88.7
50.210098 26.265817 -89.1
50.210087 26.265825 -89.2
50.210084 26.265842 -89.1
50.210082 26.265850 -89.6
50.210072 26.265857 -90.5
50.210070 26.265866 -91.1
50.210067 26.265883 -90.5
50.210055 26.265899 -92.8
50.210053 26.265907 -95.8
50.210052 26.265916 -92.5
50.210049 26.265933 -91.0
50.210038 26.265940 -90.0
50.210037 26.265949 -89.8
50.210034 26.265966 -90.5
50.210022 26.265982 -89.8
50.210020 26.265990 -89.7
50.210017 26.266007 -88.7
50.210016 26.266016 -89.7
50.210004 26.266032 -88.0
50.210002 26.266040 -86.1
50.209999 26.266057 -84.8
50.209987 26.266073 -86.3
50.209986 26.266082 -87.6
50.209984 26.266090 -92.6
50.209973 26.266098 -91.3
50.209970 26.266115 -90.2
50.209958 26.266130 -92.4
50.209957 26.266139 -94.3
50.209955 26.266148 -93.5
50.209952 26.266165 -94.6
50.209951 26.266173 -91.0
50.209939 26.266189 -87.6
50.209936 26.266206 -90.9
50.209933 26.266223 -90.1
50.211142 26.266588 -103.7
50.211140 26.266597 -102.9
50.211128 26.266613 -101.0
50.211127 26.266621 -99.4
50.211136 26.266623 -99.1
50.211125 26.266630 -100.1
50.211124 26.266638 -100.9
50.211122 26.266647 -100.4
50.211121 26.266655 -99.9
50.209734 26.266659 -88.0
50.211110 26.266663 -99.9
50.211109 26.266671 -100.5
50.209731 26.266676 -88.2
50.211107 26.266680 -98.2
50.209720 26.266684 -88.5
50.211096 26.266687 -101.1
50.211106 26.266688 -97.0
50.211095 26.266696 -98.6
50.209717 26.266701 -88.3
50.211093 26.266704 -95.8
50.211082 26.266711 -98.9
50.209714 26.266718 -88.2
50.211081 26.266720 -99.2
50.209713 26.266726 -85.5
50.211080 26.266729 -101.2
50.211069 26.266736 -98.9
50.211078 26.266737 -99.3
50.209701 26.266742 -83.8
50.211067 26.266744 -97.7
50.209699 26.266751 -81.6
50.211064 26.266761 -95.2
50.209696 26.266768 -80.6
50.211053 26.266769 -94.5
50.211063 26.266770 -92.5
50.211052 26.266777 -96.6
50.209694 26.266785 -82.5
50.211051 26.266786 -95.6
50.209683 26.266792 -83.0
50.211049 26.266794 -98.1
50.211048 26.266803 -99.3
50.209680 26.266809 -81.7
50.211037 26.266810 -97.2
50.209669 26.266817 -80.7
50.211035 26.266819 -92.0
50.209666 26.266834 -80.7
50.211033 26.266836 -92.9
50.209654 26.266850 -81.6
50.211020 26.266852 -97.6
50.209652 26.266858 -82.8
50.211019 26.266860 -96.6
50.211016 26.266877 -95.5
50.209639 26.266882 -78.5
50.209648 26.266884 -82.1
50.211015 26.266886 -99.0
50.211004 26.266893 -95.3
50.209636 26.266899 -78.1
50.211001 26.266910 -96.6
50.209623 26.266915 -79.5
50.210999 26.266919 -95.4
50.209622 26.266924 -81.8
50.210987 26.266934 -93.2
50.209619 26.266941 -81.1
50.210984 26.266952 -91.6
50.209607 26.266957 -78.7
50.210983 26.266960 -93.8
50.209604 26.266974 -78.2
50.210970 26.266976 -93.8
50.210969 26.266984 -95.6
50.209601 26.266991 -80.2
50.209600 26.266999 -78.5
50.210966 26.267002 -95.4
50.209587 26.267015 -81.7
50.210963 26.267019 -94.2
50.209586 26.267024 -80.7
50.210952 26.267026 -96.7
50.209583 26.267041 -80.5
50.210949 26.267043 -96.6
50.209572 26.267048 -79.8
50.209571 26.267057 -78.5
50.210947 26.267060 -96.9
50.209568 26.267074 -77.3
50.210944 26.267077 -94.9
50.209566 26.267082 -78.1
50.210933 26.267084 -94.7
50.209554 26.267098 -82.3
50.210930 26.267102 -93.5
50.209553 26.267107 -83.2
50.209551 26.267115 -83.5
50.210918 26.267117 -92.5
50.210916 26.267126 -92.8
50.209539 26.267131 -83.2
50.209537 26.267140 -82.1
50.210913 26.267143 -92.2
50.209536 26.267148 -81.8
50.209524 26.267164 -82.6
50.210900 26.267167 -94.0
50.209522 26.267173 -80.0
50.210898 26.267176 -93.1
50.209510 26.267188 -76.9
50.210895 26.267193 -93.0
50.209508 26.267197 -77.1
50.209507 26.267205 -76.5
