50.209805 26.265196 -108.7
50.209855 26.265206 -103.8
50.209885 26.265206 -102.8
50.209715 26.265214 -104.2
50.209885 26.265215 -100.2
50.209895 26.265215 -109.2
50.209915 26.265224 -105.1
50.209935 26.265224 -110.8
50.209965 26.265233 -104.4
50.209685 26.265241 -107.8
50.209975 26.265252 -99.7
50.209654 26.265268 -108.5
50.210045 26.265270 -98.7
50.210105 26.265288 -102.6
50.210155 26.265307 -90.9
50.207441 26.265310 -120.2
50.210205 26.265325 -93.3
50.210275 26.265353 -84.2
50.210345 26.265371 -94.2
50.210425 26.265399 -98.7
50.210324 26.265416 -85.1
50.210374 26.265416 -92.4
50.210434 26.265426 -100.4
50.210504 26.265426 -102.3
50.210284 26.265434 -88.3
50.210484 26.265435 -93.6
50.210264 26.265452 -82.7
50.210544 26.265453 -93.4
50.210584 26.265463 -105.8
50.210244 26.265479 -88.1
50.210614 26.265481 -99.3
50.210674 26.265490 -107.2
50.209573 26.265493 -106.7
50.210684 26.265499 -105.2
50.210223 26.265515 -91.4
50.207359 26.265517 -118.5
50.210744 26.265518 -107.5
50.210764 26.265518 -105.7
50.210814 26.265536 -107.8
50.210213 26.265560 -90.2
50.210874 26.265564 -109.2
50.209532 26.265565 -110.7
50.210854 26.265572 -104.6
50.210914 26.265582 -111.4
50.210934 26.265591 -109.3
50.210864 26.265600 -110.6
50.210954 26.265600 -113.9
50.210193 26.265605 -87.8
50.207309 26.265625 -124.1
50.210854 26.265627 -111.9
50.209502 26.265646 -115.1
50.210172 26.265650 -88.4
50.210833 26.265654 -109.8
50.207288 26.265679 -121.5
50.210813 26.265690 -114.0
50.211204 26.265692 -107.3
50.210152 26.265695 -89.0
50.209461 26.265727 -108.5
50.210803 26.265735 -111.3
50.211314 26.265737 -112.0
50.211374 26.265747 -105.0
50.210122 26.265749 -93.2
50.211413 26.265765 -101.1
50.210782 26.265780 -107.5
50.211433 26.265792 -100.5
50.207237 26.265805 -115.2
50.210101 26.265812 -92.2
50.209430 26.265817 -106.6
50.211443 26.265819 -101.7
50.210762 26.265834 -112.2
50.211443 26.265865 -99.3
50.207207 26.265868 -116.0
50.210071 26.265875 -87.8
50.210742 26.265888 -111.3
50.211433 26.265910 -94.6
50.209380 26.265916 -108.2
50.210040 26.265938 -87.2
50.210711 26.265960 -112.5
50.211402 26.265964 -99.4
50.207156 26.265994 -115.3
50.210020 26.266010 -90.9
50.209339 26.266016 -106.1
50.211382 26.266018 -96.6
50.210681 26.266032 -117.1
50.211351 26.266081 -96.0
50.209989 26.266082 -85.1
50.210650 26.266104 -108.3
50.209288 26.266124 -106.5
50.211321 26.266144 -98.7
50.209959 26.266145 -87.5
50.207074 26.266175 -115.0
50.210610 26.266176 -112.9
50.211300 26.266207 -96.5
50.209938 26.266208 -92.9
50.210579 26.266239 -105.7
50.209237 26.266241 -107.6
50.209908 26.266262 -91.6
50.211270 26.266270 -100.6
50.207024 26.266283 -110.2
50.208406 26.266299 -109.7
50.210549 26.266302 -113.7
50.209888 26.266317 -91.0
50.207003 26.266328 -104.5
50.211249 26.266333 -94.6
50.210528 26.266356 -112.4
50.209186 26.266358 -105.8
50.209867 26.266371 -88.3
50.206983 26.266382 -106.8
50.211239 26.266387 -96.2
50.210508 26.266419 -113.3
50.206963 26.266427 -104.8
50.209837 26.266434 -88.8
50.211219 26.266441 -97.4
50.210487 26.266464 -107.8
50.206942 26.266481 -102.8
50.209135 26.266484 -105.3
50.211198 26.266486 -93.0
50.209816 26.266488 -84.0
50.210467 26.266509 -108.6
50.211178 26.266522 -92.4
50.209786 26.266551 -89.8
50.210447 26.266554 -110.9
50.211148 26.266558 -94.8
50.208283 26.266588 -112.6
50.210426 26.266599 -109.1
50.211137 26.266603 -87.7
50.209074 26.266610 -112.3
50.209765 26.266614 -88.5
50.208273 26.266633 -114.5
50.210406 26.266635 -108.0
50.211117 26.266648 -95.5
50.211107 26.266675 -97.9
50.209725 26.266677 -92.6
50.210396 26.266680 -110.8
50.211087 26.266711 -93.5
50.208222 26.266723 -112.8
50.210386 26.266726 -108.1
50.209023 26.266736 -105.9
50.211066 26.266738 -97.5
50.211747 26.266751 -111.8
50.209704 26.266758 -86.9
50.208202 26.266759 -111.5
50.210365 26.266762 -108.6
50.211056 26.266774 -98.6
50.211727 26.266796 -103.5
50.206800 26.266805 -109.6
50.210345 26.266807 -110.1
50.211036 26.266810 -99.1
50.208192 26.266813 -111.0
50.209664 26.266830 -85.7
50.211707 26.266841 -102.0
50.208973 26.266844 -106.7
50.208172 26.266849 -108.6
50.210335 26.266852 -108.6
50.211015 26.266864 -91.6
50.211696 26.266886 -104.9
50.208151 26.266894 -111.4
50.210314 26.266897 -107.7
50.209633 26.266902 -83.4
50.210995 26.266919 -97.7
50.210294 26.266933 -108.8
50.208942 26.266934 -104.5
50.208141 26.266939 -111.1
50.209603 26.266974 -85.5
50.211656 26.266976 -113.5
50.210975 26.266982 -91.5
50.210284 26.266987 -107.7
50.208110 26.266993 -111.0
50.208901 26.267006 -101.9
50.211635 26.267012 -114.9
50.210253 26.267032 -108.4
50.208090 26.267038 -113.6
50.209582 26.267046 -83.7
