3019506	1816041	-72.639
3018748	1815861	-85.08
3018728	1816057	-87.62
3019502	1816062	-73.919
3019507	1816035	-73.459
3019510	1816021	-73.129
3019141	1815925	-81.58
3018675	1816140	-92.569
3018659	1816137	-92.36
3018361	1816281	-98.25
3019381	1815711	-91.419
3019510	1816025	-73.949
3018688	1816142	-89.5
3018713	1816143	-80.709
3019031	1815900	-83.54
3019637	1816017	-75.989
3019659	1816022	-78.529
3019804	1816162	-81.589
3018708	1816173	-82.139
3018776	1815742	-89.93
3019112	1816355	-67.379
3019523	1816041	-74.269
3019518	1816064	-75.3
3019527	1816028	-73.98
3018781	1815842	-79.309
3018756	1816159	-79.97
3019830	1816077	-83.059
3018742	1816156	-80.489
3019380	1815718	-92.43
3019524	1816010	-73.55
3019355	1815495	-87.79
3019671	1816025	-81.339
3019512	1815817	-98.87
3018681	1816141	-89.819
3019499	1816079	-76.37
3018719	1816137	-81.48
3019022	1816334	-83.269
3019543	1815995	-74.72
3019511	1816011	-76.68
3019510	1816013	-75.58
3019526	1816032	-74.76
3018760	1815785	-80.79
3019144	1816366	-66.44
3018766	1815838	-80.26
3019682	1816027	-80.04
3018705	1816144	-82.91
3019528	1816023	-74.47
3018726	1816154	-81.69
3018915	1816193	-73.349
3019522	1816047	-75.629
3018719	1816135	-81.93
3019528	1816016	-74.48
3019354	1815498	-88.4
3019359	1815953	-72.589
3019520	1816008	-74.22
3019737	1816038	-81.58
3019364	1815763	-88.809
3019437	1815972	-72.379
3019520	1816053	-76.08
3018778	1815841	-80.44
3019510	1816012	-77.599
3018707	1816176	-83.169
3018762	1815836	-81.059
3019017	1816333	-78.33
3018785	1816165	-80.04
3020013	1816118	-89.43
3019594	1816008	-80.629
3018303	1816078	-100.65
3019079	1816349	-71.319
3019478	1815809	-92.819
3019357	1815770	-93.699
3019510	1816019	-75.639
3018701	1816144	-84.25
3019500	1816071	-77.19
3018762	1816159	-81.269
3019132	1816362	-70.91
3019511	1816010	-78.629
3019354	1815769	-89.809
3019012	1815896	-87.61
3018784	1815843	-80.819
3019133	1816360	-72.65
3019509	1815988	-77.79
3018719	1815818	-82.839
3018905	1816190	-74.919
3019652	1816020	-77.79
3019519	1816059	-77.139
3018779	1815842	-81.169
3018777	1816163	-80.97
3019535	1815994	-74.72
3019821	1816088	-85.47
3019932	1815894	-96.889
3018745	1815876	-89.01
3018745	1815884	-88.65
3019677	1816026	-81.489
3019051	1815905	-73.129
3018752	1815814	-82.4
3019390	1815675	-94.79
3019485	1815982	-74.01
3019515	1816008	-76.43
3019921	1815891	-97.0
3018821	1816173	-79.58
3018788	1815843	-81.22
3017780	1815305	-101.029
3019521	1815819	-97.639
3019525	1816036	-76.69
3018987	1816326	-76.769
3018749	1816157	-82.5
3019040	1816339	-79.11
3019516	1816070	-78.16
3018758	1815832	-82.4
3019528	1816020	-76.18
3019354	1815952	-74.029
3019457	1815805	-89.62
3019744	1816040	-84.699
3019820	1816094	-86.269
3018718	1816157	-83.839
3019821	1816091	-86.349
3019819	1816097	-86.29
