3019097	1816553	-74.769
3018385	1816671	-83.309
3019025	1816473	-67.519
3018367	1816339	-83.819
3018416	1816684	-85.36
3018451	1816645	-83.94
3018385	1816665	-81.94
3018419	1816684	-86.18
3018454	1816626	-73.199
3018427	1816344	-81.23
3018410	1816682	-84.279
3018423	1816344	-81.489
3019053	1816774	-69.18
3019050	1816786	-70.569
3018451	1816705	-89.959
3018459	1816623	-74.139
3018449	1816661	-86.779
3019052	1816778	-70.36
3018381	1816341	-88.25
3018453	1816685	-88.23
3018993	1816536	-61.02
3019027	1816474	-69.36
3019116	1816487	-71.059
3018426	1816344	-82.639
3018422	1816685	-87.0
3019000	1816529	-62.639
3018376	1816340	-87.639
3019055	1816765	-69.449
3018448	1816674	-88.849
3018454	1816619	-75.4
3019052	1816781	-70.209
3019119	1816483	-71.169
3019112	1816490	-72.459
3018448	1816679	-89.12
3019054	1816769	-70.97
3019057	1816761	-69.75
3019040	1816477	-70.86
3018990	1816535	-61.22
3019108	1816534	-75.61
3019107	1816537	-75.879
3018426	1816343	-83.599
3018452	1816639	-76.349
3019116	1816490	-73.41
3018361	1816289	-97.22
3019017	1816478	-71.819
3019115	1816494	-74.18
3019016	1816481	-71.459
3019117	1816483	-72.11
3018425	1816343	-84.29
3018452	1816691	-93.08
3018365	1816258	-93.18
3018456	1816605	-84.089
3019018	1816477	-72.569
3018458	1816632	-76.879
3018415	1816683	-88.879
3018386	1816643	-78.889
3019155	1816616	-72.629
3018464	1816520	-91.75
3019059	1816749	-70.9
3018386	1816654	-79.069
3019116	1816488	-73.839
3018457	1816597	-85.4
3019051	1816784	-72.269
3018453	1816633	-77.66
3018431	1816687	-89.58
3019136	1816703	-75.54
3019002	1816527	-65.66
3018445	1816686	-90.739
3019105	1816545	-76.419
3019111	1816490	-74.889
3019095	1816553	-76.069
3018386	1816649	-79.889
3018387	1816676	-92.139
3019058	1816755	-72.129
3018455	1816613	-78.19
3019117	1816487	-74.569
3019050	1816788	-74.389
3018462	1816529	-92.97
3018452	1816698	-93.54
3019109	1816530	-75.849
3018454	1816676	-92.75
3019057	1816773	-73.4
3018434	1816687	-91.11
3019137	1816699	-77.019
3018948	1816558	-62.74
3019106	1816540	-78.459
3018415	1816346	-95.269
3018386	1816673	-92.73
3019058	1816767	-73.569
3019115	1816498	-75.139
3019052	1816790	-74.5
3019070	1816483	-69.389
3018388	1816631	-81.089
3019071	1816426	-77.26
3019056	1816780	-74.4
3018706	1816187	-80.26
