3000946	1829918	-88.29
3000675	1829200	-87.699
3000953	1829868	-87.04
3000666	1829192	-88.15
3001747	1829700	-71.069
3000989	1829864	-87.66
3001738	1829692	-72.08
3000859	1830119	-85.8
3000459	1829074	-92.4
3001740	1829692	-73.519
3000674	1829199	-88.4
3001779	1829860	-62.409
3001001	1829866	-87.5
3000837	1829797	-95.12
3000949	1829869	-82.05
3000978	1829864	-88.139
3001748	1829710	-72.739
3000838	1829795	-98.069
3000893	1829753	-92.199
3000306	1829125	-94.41
3001744	1829699	-74.279
3001747	1829701	-72.419
3000951	1829850	-82.22
3000938	1829876	-82.569
3000990	1829864	-88.29
3001743	1829697	-74.449
3000654	1829154	-89.879
3001743	1829698	-74.22
3000963	1829864	-88.37
3000954	1829867	-88.279
3001079	1829813	-89.98
3000631	1829132	-90.629
3000966	1829864	-88.55
3000995	1829864	-88.519
3001746	1829703	-74.709
3001754	1829712	-73.089
3001744	1829700	-74.51
3001760	1829848	-61.84
3000925	1829874	-83.47
3000872	1830112	-86.76
3000811	1830092	-96.05
3000394	1829140	-94.059
3001744	1829702	-74.069
3000954	1829833	-82.87
3000994	1829864	-88.83
3000465	1829080	-93.629
3001744	1829704	-73.47
3001756	1829712	-71.169
3000666	1829189	-90.169
3000935	1829876	-83.629
3000958	1829869	-89.029
3000491	1829095	-93.51
3000591	1829123	-92.01
3001002	1829866	-88.919
3000960	1829791	-89.599
3000952	1829868	-89.08
3000635	1829234	-90.629
3000904	1829557	-89.69
3000687	1829207	-89.86
3000997	1829865	-89.379
3000461	1829112	-93.94
3000809	1830088	-97.29
3000936	1829951	-92.26
3000928	1829877	-84.339
3000385	1829138	-95.129
3001808	1829701	-74.779
3000950	1829869	-83.959
3000895	1829751	-95.91
3000449	1829144	-94.18
3000432	1829063	-94.83
3000884	1829364	-85.76
3000828	1829332	-87.01
3000863	1830120	-88.15
3001750	1829711	-75.5
3000690	1829208	-90.25
3000956	1829828	-83.9
3001005	1829866	-89.48
3001749	1829711	-74.989
3000987	1829864	-90.44
3001003	1829866	-89.599
3000432	1829069	-94.98
3000961	1829795	-90.76
3001748	1829698	-71.089
3000485	1829093	-94.55
3000749	1829161	-90.05
3000838	1830110	-88.419
3000581	1829121	-93.069
3000948	1829870	-84.379
3000971	1829863	-90.239
3000925	1829878	-84.9
3000403	1829141	-95.29
3000745	1829160	-90.209
3001782	1829862	-65.12
3000938	1829874	-84.69
3000646	1829141	-92.04
3000740	1829159	-90.349
3000987	1829313	-91.19
3001791	1829696	-68.129
3000452	1829069	-95.16
3001746	1829708	-74.699
3001740	1829694	-75.589
3000988	1829864	-90.529
3000699	1829211	-90.5
3000970	1829819	-91.01
3000686	1829206	-90.79
3000930	1829982	-92.769
3000459	1829118	-94.779
3001745	1829704	-75.629
3000323	1829127	-96.65
3000462	1829106	-94.839
3000693	1829209	-90.72
3000319	1829127	-96.709
3001739	1829692	-75.66
3001840	1829886	-69.919
3000973	1829863	-90.62
3001046	1829872	-90.87
3001849	1829890	-70.68
3000956	1829823	-84.47
3000696	1829210	-90.76
3000964	1829864	-90.519
3000424	1829144	-95.269
3000951	1829868	-84.739
3001632	1829972	-68.169
3000991	1829864	-90.699
3000966	1829832	-91.4
3000458	1829119	-95.019
3000734	1830061	-106.87
3000412	1829142	-95.669
3000935	1829874	-85.199
3000890	1829755	-92.769
3001077	1829825	-91.069
3000969	1829155	-93.04
3000608	1829126	-93.269
3000965	1829864	-90.76
3001816	1829877	-68.26
3000969	1829863	-90.86
3001064	1829877	-93.699
3000871	1830118	-88.94
3000961	1829160	-92.9
3001636	1829979	-68.739
3000827	1829337	-88.129
3000677	1829201	-91.48
3001743	1829713	-71.709
3000956	1829301	-92.3
3001004	1829341	-92.839
3001744	1829705	-75.37
3000823	1829347	-88.4
3000992	1829864	-91.209
3000740	1829333	-95.5
3000655	1829155	-92.76
3000958	1829814	-85.069
3001766	1829852	-64.93
3001763	1829850	-64.769
3000938	1829946	-93.94
3000911	1829316	-95.55
3000828	1829329	-88.48
3000721	1829154	-91.819
3000646	1829140	-93.169
3001215	1829390	-80.319
3000823	1829252	-89.0
3000994	1829315	-92.129
3000749	1829332	-89.989
3001769	1829854	-65.4
3000828	1829334	-88.559
3000664	1829186	-92.669
3001748	1829841	-63.84
3000752	1829333	-89.989
3000646	1829144	-93.309
3000935	1829956	-94.319
3000460	1829113	-95.94
3001744	1829701	-77.139
3001375	1830569	-88.76
3000949	1829169	-88.459
3000823	1829345	-88.93
3000435	1829061	-96.62
3001380	1830558	-88.989
3000408	1829142	-96.75
3001745	1829840	-63.889
3000948	1829298	-92.98
3000931	1829976	-94.43
3001785	1829863	-66.93
3000873	1830114	-89.809
3000860	1829361	-88.169
3001043	1829871	-90.98
3000872	1830209	-90.97
3000433	1829070	-96.79
3001857	1829769	-75.919
3000960	1829864	-91.769
3000831	1829320	-89.04
3000946	1829866	-86.16
3000967	1829864	-91.93
3001076	1829831	-92.239
3000310	1829125	-98.309
3000711	1829214	-91.86
3000985	1829761	-91.169
3000966	1829835	-92.72
3000427	1829145	-96.61
3000957	1829818	-85.879
3000625	1829130	-94.209
3001745	1829708	-75.87
3000457	1829123	-96.449
3001748	1829697	-72.36
3000390	1829139	-97.4
3000343	1829131	-98.04
3000961	1829856	-91.93
3000339	1829130	-98.12
3000965	1829158	-94.23
3000694	1829147	-93.169
3000964	1829304	-93.58
3000940	1829295	-93.37
3000842	1829354	-89.08
3000347	1829132	-98.11
3000603	1829125	-94.8
3001184	1829619	-84.099
3001751	1829711	-78.389
3001747	1829710	-76.559
3000834	1830214	-91.779
3000867	1829870	-96.98
3001241	1829641	-86.069
3000791	1829240	-90.489
3001066	1829876	-95.019
3001734	1829835	-63.72
3000959	1829810	-86.18
3001860	1829895	-73.519
3000640	1829235	-93.519
3000939	1829940	-92.97
3000822	1829348	-89.66
3000705	1829150	-93.16
3001070	1829866	-93.16
3000934	1829778	-86.41
3000824	1829344	-89.75
3000531	1829107	-96.22
3001183	1829620	-84.33
3000637	1829133	-94.51
