3003527	1821628	-81.069
3003515	1821620	-80.25
3003543	1821643	-85.93
3004061	1821411	-68.37
3003793	1822117	-92.529
3003778	1822293	-97.66
3003946	1821353	-78.4
3003868	1822143	-96.809
3003587	1821957	-94.589
3003683	1822209	-91.959
3003632	1821077	-83.3
3003549	1821648	-87.639
3004021	1821498	-73.239
3003621	1821069	-83.68
3003546	1821646	-87.73
3003519	1821623	-85.41
3003807	1822127	-94.339
3003745	1822267	-98.849
3003585	1821957	-93.94
3003626	1821073	-83.75
3003847	1822158	-93.5
3003775	1822075	-96.209
3003818	1821329	-88.709
3003375	1821694	-92.069
3003970	1821559	-73.4
3003683	1822208	-93.239
3003645	1821087	-84.05
3003656	1821097	-83.669
3003876	1821585	-80.559
3004066	1821416	-61.43
3003650	1821092	-84.029
3003727	1821552	-86.79
3003373	1821740	-97.15
3003783	1822210	-97.15
3004062	1821411	-71.26
3003639	1821082	-84.68
3004060	1821409	-70.629
3004065	1821416	-63.84
3004067	1821417	-60.889
3003942	1821313	-75.36
3003684	1821117	-83.739
3003749	1822220	-99.129
3003663	1821101	-84.5
3003507	1821614	-76.66
3003986	1821471	-72.54
3004062	1821410	-72.069
3003797	1822120	-95.989
3003677	1821112	-84.36
3003632	1821976	-88.879
3003813	1822131	-96.44
3004064	1821415	-66.419
3003671	1822212	-96.22
3003802	1822123	-96.3
3003670	1821107	-84.76
3003808	1822138	-96.47
3003947	1821358	-81.839
3003372	1821740	-98.43
3003875	1822133	-98.209
3003752	1822109	-98.43
3003684	1822206	-94.98
3004060	1821410	-71.73
3003649	1821653	-90.569
3003537	1821637	-89.47
3003530	1821631	-88.809
3003668	1822026	-92.449
3003908	1821924	-93.73
3003568	1822045	-91.47
3003371	1821740	-98.9
3003783	1821188	-81.41
3003704	1822145	-100.089
3003866	1822147	-96.629
3003583	1821954	-96.61
3003698	1821127	-84.569
3003931	1821532	-73.099
3003751	1822109	-99.089
3003736	1821557	-88.69
3003794	1821960	-92.69
3003584	1821961	-97.889
3003706	1822146	-100.349
3003919	1821289	-77.0
3004059	1821410	-71.099
3003584	1821955	-96.83
3003704	1821133	-84.48
3003577	1822046	-92.769
3003767	1822199	-100.44
3003773	1822197	-100.61
3003711	1821138	-84.43
3003790	1822303	-104.48
3003783	1821186	-82.16
3003708	1822148	-100.79
3003498	1821607	-78.529
3003736	1821547	-88.54
3003639	1821489	-75.819
3003776	1822188	-101.69
3003805	1822146	-97.87
3003807	1822141	-98.0
3003871	1822139	-101.889
3003762	1822094	-100.47
3004063	1821411	-72.55
3003810	1822133	-98.11
3003771	1822080	-100.739
3003687	1822203	-96.489
3003684	1822208	-96.459
3003584	1821956	-97.599
3003792	1822052	-96.76
3003493	1821603	-79.349
3003892	1821800	-92.099
3003918	1821519	-78.709
3003749	1821581	-89.389
3003724	1822144	-99.269
3003621	1821989	-90.93
3003961	1821467	-73.86
3003796	1821963	-93.97
3003698	1822187	-97.19
3003760	1822102	-100.33
3003749	1822114	-100.19
3004113	1821454	-78.18
3003372	1821791	-98.639
3003791	1822167	-98.41
3003374	1821740	-100.559
3003877	1821787	-91.04
3003762	1822206	-101.069
3004096	1821440	-64.839
3003403	1821759	-101.629
3003718	1821144	-85.41
3004088	1821435	-60.99
3003731	1821546	-88.089
3003947	1822020	-96.43
3003807	1822142	-98.819
3003962	1821967	-97.559
3004085	1821432	-60.59
3003780	1821507	-81.569
3003629	1821978	-91.51
3003823	1821323	-93.19
3003563	1821663	-94.129
3003710	1822148	-100.919
3003637	1821670	-93.4
3003787	1822213	-104.36
3003635	1822000	-93.62
3003773	1822192	-102.58
3003588	1822019	-93.23
3003488	1821599	-80.139
3003944	1821352	-83.849
3003661	1822021	-93.91
3003792	1821959	-94.76
3003659	1821941	-92.379
3003737	1821560	-90.47
3003459	1821859	-101.959
3003563	1821662	-93.849
3003576	1822040	-93.089
3003926	1821625	-84.019
3003712	1822167	-99.449
3003560	1821840	-94.989
3003756	1822105	-101.51
3003782	1821195	-83.519
3003826	1821936	-94.379
3003755	1821590	-89.349
3003411	1821764	-99.959
3003868	1821893	-97.51
3003587	1821958	-100.75
3003647	1822104	-101.44
3003675	1821623	-95.309
3004055	1821915	-93.349
3003563	1822052	-94.22
3003686	1822205	-98.04
3003937	1821356	-84.089
3003733	1821562	-91.019
3004064	1821414	-69.309
3003560	1821657	-95.33
