3020407	1816977	-88.11
3019890	1817473	-86.8
3019816	1817316	-86.41
3020185	1816538	-92.5
3020050	1816807	-81.589
3020126	1816786	-89.69
3019779	1816337	-80.72
3019999	1816933	-81.339
3019904	1816739	-81.319
3019638	1816919	-81.29
3019896	1817474	-89.04
3020070	1816778	-87.449
3019765	1816341	-82.629
3020171	1816524	-90.269
3020410	1816636	-104.989
3019986	1816961	-79.93
3020067	1816785	-88.19
3019400	1816899	-78.379
3020112	1816690	-89.76
3019822	1816085	-91.23
3020288	1816578	-93.099
3019910	1815885	-98.709
3020188	1816537	-92.65
3020203	1816952	-83.86
3019791	1816341	-84.709
3019622	1816350	-76.94
3019817	1817269	-91.889
3020255	1816983	-84.66
3020198	1816636	-90.519
3020082	1816481	-92.62
3019466	1816291	-76.889
3020122	1816793	-88.11
3020026	1816875	-81.79
3020112	1816818	-89.849
3019768	1816338	-82.58
3020072	1816477	-92.61
3019295	1817580	-82.61
3020184	1816945	-83.87
3020411	1816975	-86.25
3019959	1816105	-95.58
3019810	1817132	-78.779
3019813	1817126	-78.849
3019799	1816692	-85.73
3019388	1816897	-78.739
3019532	1816928	-82.069
3019816	1817044	-78.44
3019511	1816924	-78.8
3019769	1816310	-85.5
3020230	1816571	-85.69
3020000	1816387	-86.86
3019973	1816989	-80.489
3019923	1817477	-87.989
3020356	1816955	-89.949
3019811	1817042	-78.5
3019384	1816896	-78.839
3020269	1816977	-85.349
3020170	1816697	-92.22
3020161	1816714	-93.809
3020030	1816319	-93.43
3020415	1816638	-104.0
3020102	1816711	-82.989
3019827	1817291	-89.559
3019462	1816310	-83.629
3019608	1817051	-79.86
3019906	1817475	-90.25
3019777	1817170	-79.4
3019394	1816898	-79.19
3020256	1816989	-85.41
3020210	1816611	-85.97
3020353	1816954	-90.569
3020210	1816956	-84.86
3019763	1816352	-83.459
3019942	1817479	-86.43
3019780	1816271	-83.059
3019796	1816343	-87.87
3020076	1816768	-91.97
3020618	1816743	-99.8
3019762	1816357	-82.97
3020076	1816478	-93.37
3020119	1816502	-89.76
3019781	1816264	-83.37
3019748	1817103	-78.75
3020078	1816480	-93.819
3020254	1816907	-85.669
3020072	1816776	-88.22
3019468	1816280	-78.58
3020343	1816823	-88.08
3020163	1817198	-92.01
3020222	1817075	-85.72
3019920	1816095	-93.569
3020145	1816998	-92.309
3019639	1816925	-82.709
3020183	1816874	-84.959
3020015	1816344	-87.599
3020449	1816655	-99.849
3019639	1816915	-83.559
3019641	1816916	-83.29
3019502	1816323	-78.309
3020447	1816654	-100.12
3019731	1816374	-90.62
3019918	1817476	-89.55
3020220	1816590	-87.809
3019379	1816894	-79.79
3020403	1816976	-90.709
3019993	1816389	-86.23
3019898	1817474	-91.059
3019782	1816335	-82.54
3020178	1816678	-85.639
3020035	1816463	-91.05
